wage,year,age,maritl,education
111.7208494,2003,41,2. Married,2. HS Grad
151.5914842,2009,49,4. Divorced,5. Advanced Degree
120.5894365,2005,47,2. Married,5. Advanced Degree
117.1468169,2005,35,4. Divorced,4. College Grad
81.98531783,2007,50,2. Married,2. HS Grad
137.5901428,2006,55,2. Married,2. HS Grad
40.40566526,2009,69,2. Married,2. HS Grad
154.685293,2004,45,2. Married,2. HS Grad
154.685293,2005,40,2. Married,3. Some College
143.3253181,2005,47,1. Never Married,4. College Grad
78.3924668,2008,22,1. Never Married,3. Some College
85.38394038,2003,42,4. Divorced,2. HS Grad
159.4741767,2008,47,2. Married,4. College Grad
66.22940829,2005,48,2. Married,2. HS Grad
111.7208494,2009,28,1. Never Married,2. HS Grad
90.72707931,2005,49,1. Never Married,3. Some College
128.6804882,2009,51,4. Divorced,2. HS Grad
148.4131591,2003,58,2. Married,5. Advanced Degree
114.4757133,2005,32,1. Never Married,3. Some College
87.98103279,2009,55,2. Married,2. HS Grad
94.07271475,2007,49,2. Married,2. HS Grad
87.98103279,2004,46,2. Married,2. HS Grad
182.020621,2003,44,2. Married,5. Advanced Degree
87.98103279,2003,25,2. Married,3. Some College
92.89584479,2004,73,4. Divorced,1. < HS Grad
72.15045568,2004,18,1. Never Married,2. HS Grad
122.2636739,2005,52,2. Married,1. < HS Grad
72.15045568,2008,28,2. Married,2. HS Grad
82.6796373,2004,51,2. Married,2. HS Grad
176.9896505,2009,44,2. Married,4. College Grad
141.7751723,2008,44,2. Married,3. Some College
95.23071257,2003,29,2. Married,2. HS Grad
141.7751723,2006,48,2. Married,4. College Grad
101.8243521,2006,62,2. Married,2. HS Grad
131.7378012,2004,40,2. Married,5. Advanced Degree
66.32519494,2003,24,1. Never Married,3. Some College
118.8843593,2003,48,2. Married,4. College Grad
163.515864,2008,54,2. Married,5. Advanced Degree
114.4757133,2003,69,2. Married,1. < HS Grad
123.0896998,2006,48,2. Married,2. HS Grad
40.19437052,2003,73,2. Married,1. < HS Grad
70.5134157,2009,30,2. Married,3. Some College
73.77574327,2003,41,1. Never Married,3. Some College
100.8794609,2009,48,2. Married,1. < HS Grad
84.04595765,2004,63,2. Married,4. College Grad
85.38394038,2003,29,2. Married,3. Some College
141.7751723,2004,40,2. Married,3. Some College
91.09321847,2007,52,2. Married,3. Some College
114.4757133,2008,54,5. Separated,2. HS Grad
267.9010869,2009,33,2. Married,4. College Grad
160.6424754,2004,42,2. Married,4. College Grad
94.07271475,2007,31,2. Married,2. HS Grad
139.6758702,2006,46,2. Married,3. Some College
125.1238157,2008,44,2. Married,4. College Grad
113.5670896,2009,45,5. Separated,2. HS Grad
182.020621,2003,40,2. Married,2. HS Grad
102.8702469,2005,31,1. Never Married,2. HS Grad
76.89360252,2006,19,1. Never Married,2. HS Grad
109.8339856,2003,43,2. Married,2. HS Grad
142.4571699,2007,56,2. Married,4. College Grad
101.8243521,2006,55,2. Married,3. Some College
118.8843593,2006,59,2. Married,5. Advanced Degree
102.8702469,2009,49,4. Divorced,1. < HS Grad
128.6804882,2009,42,2. Married,4. College Grad
61.18752643,2008,27,1. Never Married,2. HS Grad
81.28607729,2003,34,1. Never Married,2. HS Grad
276.7784133,2008,47,2. Married,4. College Grad
268.266292,2003,35,2. Married,5. Advanced Degree
104.9215065,2004,33,2. Married,3. Some College
144.4780877,2003,35,2. Married,2. HS Grad
118.8843593,2004,40,2. Married,3. Some College
94.07271475,2004,53,2. Married,4. College Grad
73.77574327,2007,47,2. Married,4. College Grad
196.1252726,2006,45,1. Never Married,5. Advanced Degree
169.07354,2009,34,2. Married,4. College Grad
69.6190369,2006,25,2. Married,1. < HS Grad
124.7204462,2006,56,2. Married,4. College Grad
115.5180852,2005,54,2. Married,3. Some College
89.24288466,2003,41,2. Married,1. < HS Grad
276.7784133,2008,46,2. Married,5. Advanced Degree
170.6951277,2004,44,2. Married,5. Advanced Degree
99.6894637,2004,44,4. Divorced,4. College Grad
148.4131591,2005,46,2. Married,5. Advanced Degree
114.4757133,2009,38,2. Married,4. College Grad
128.6804882,2008,36,2. Married,2. HS Grad
99.6894637,2009,27,1. Never Married,4. College Grad
128.6804882,2008,33,2. Married,2. HS Grad
140.3982002,2006,56,2. Married,2. HS Grad
111.7208494,2005,52,2. Married,2. HS Grad
125.5254984,2008,33,1. Never Married,5. Advanced Degree
94.07271475,2008,32,2. Married,4. College Grad
118.8843593,2008,39,4. Divorced,4. College Grad
72.15045568,2005,22,1. Never Married,2. HS Grad
104.9215065,2009,53,2. Married,4. College Grad
277.7994802,2006,36,2. Married,4. College Grad
73.77574327,2005,37,2. Married,1. < HS Grad
130.9821774,2008,40,2. Married,2. HS Grad
78.21457569,2005,51,2. Married,2. HS Grad
90.48191336,2008,40,2. Married,2. HS Grad
117.1468169,2006,56,2. Married,5. Advanced Degree
99.6894637,2009,50,2. Married,2. HS Grad
166.3249412,2009,49,2. Married,2. HS Grad
81.28325328,2007,32,2. Married,1. < HS Grad
84.04595765,2004,21,1. Never Married,2. HS Grad
114.4757133,2004,48,2. Married,4. College Grad
73.77574327,2007,48,2. Married,3. Some College
115.1062017,2004,32,2. Married,3. Some College
53.02755112,2003,30,1. Never Married,3. Some College
118.8843593,2006,30,2. Married,3. Some College
79.85490031,2003,33,2. Married,1. < HS Grad
56.45386498,2005,56,2. Married,5. Advanced Degree
90.48191336,2004,46,4. Divorced,3. Some College
104.9215065,2003,49,2. Married,3. Some College
87.98103279,2008,24,1. Never Married,2. HS Grad
147.1166892,2009,48,1. Never Married,3. Some College
109.8339856,2006,37,4. Divorced,4. College Grad
118.8843593,2007,53,2. Married,3. Some College
141.7751723,2004,56,2. Married,5. Advanced Degree
108.8745258,2008,34,2. Married,3. Some College
104.9215065,2004,56,2. Married,3. Some College
109.8339856,2006,48,2. Married,2. HS Grad
27.14057921,2006,47,2. Married,2. HS Grad
70.47601965,2003,52,2. Married,3. Some College
166.8793833,2009,40,2. Married,3. Some College
127.1157438,2008,25,2. Married,2. HS Grad
117.1468169,2009,35,2. Married,4. College Grad
103.9024706,2006,40,1. Never Married,3. Some College
34.60741773,2009,22,1. Never Married,2. HS Grad
100.0134869,2003,50,4. Divorced,3. Some College
64.86896919,2008,48,5. Separated,1. < HS Grad
109.8339856,2007,40,1. Never Married,5. Advanced Degree
127.1157438,2003,45,2. Married,3. Some College
114.4757133,2004,30,2. Married,4. College Grad
117.1468169,2003,46,2. Married,4. College Grad
134.7053751,2008,34,2. Married,2. HS Grad
65.11085372,2007,32,2. Married,1. < HS Grad
143.1349408,2004,53,2. Married,4. College Grad
76.89360252,2008,32,1. Never Married,3. Some College
99.6894637,2004,39,2. Married,4. College Grad
94.07271475,2007,51,2. Married,4. College Grad
75.35567932,2004,40,2. Married,2. HS Grad
127.1157438,2009,66,2. Married,4. College Grad
166.3249412,2006,40,2. Married,4. College Grad
133.2323508,2009,52,2. Married,5. Advanced Degree
125.5254984,2007,36,2. Married,3. Some College
89.49247952,2007,32,1. Never Married,2. HS Grad
84.04595765,2008,45,2. Married,2. HS Grad
169.07354,2006,37,2. Married,2. HS Grad
160.6424754,2004,47,2. Married,5. Advanced Degree
144.1706065,2008,49,2. Married,2. HS Grad
73.77574327,2003,53,2. Married,1. < HS Grad
70.47601965,2007,66,4. Divorced,2. HS Grad
73.77574327,2006,33,2. Married,1. < HS Grad
94.07271475,2004,58,4. Divorced,2. HS Grad
83.19132429,2008,41,2. Married,5. Advanced Degree
134.7053751,2009,54,2. Married,3. Some College
86.69515483,2009,26,1. Never Married,2. HS Grad
70.47601965,2008,24,1. Never Married,2. HS Grad
130.9821774,2007,62,2. Married,4. College Grad
136.3039976,2005,63,2. Married,2. HS Grad
114.0225804,2005,26,1. Never Married,4. College Grad
106.1275822,2004,45,2. Married,2. HS Grad
87.98103279,2003,23,2. Married,2. HS Grad
116.2653241,2008,31,2. Married,4. College Grad
143.1349408,2003,44,2. Married,5. Advanced Degree
54.59815003,2003,43,1. Never Married,1. < HS Grad
48.18565022,2004,48,2. Married,2. HS Grad
123.0896998,2008,48,2. Married,4. College Grad
117.5843403,2006,55,2. Married,5. Advanced Degree
272.2947832,2004,45,2. Married,5. Advanced Degree
145.1436012,2008,48,2. Married,4. College Grad
118.8843593,2009,63,2. Married,2. HS Grad
97.49329405,2004,57,2. Married,2. HS Grad
148.4131591,2008,69,2. Married,5. Advanced Degree
127.1157438,2009,31,1. Never Married,4. College Grad
268.266292,2003,38,2. Married,4. College Grad
109.8339856,2005,43,5. Separated,4. College Grad
51.90369627,2003,19,1. Never Married,2. HS Grad
114.4757133,2005,44,2. Married,4. College Grad
134.7053751,2007,31,2. Married,4. College Grad
87.98103279,2004,49,1. Never Married,1. < HS Grad
95.23071257,2006,29,2. Married,3. Some College
76.89360252,2008,26,2. Married,3. Some College
116.2653241,2007,37,2. Married,5. Advanced Degree
81.28325328,2006,30,1. Never Married,2. HS Grad
131.621803,2009,35,2. Married,3. Some College
117.1468169,2004,40,2. Married,2. HS Grad
68.74808773,2005,44,4. Divorced,5. Advanced Degree
125.5254984,2004,65,2. Married,2. HS Grad
101.8243521,2007,54,2. Married,3. Some College
140.3982002,2009,56,2. Married,3. Some College
107.9039239,2008,48,2. Married,4. College Grad
58.01478201,2009,37,4. Divorced,3. Some College
99.6894637,2005,30,2. Married,2. HS Grad
85.38394038,2005,46,2. Married,5. Advanced Degree
131.7378012,2009,37,2. Married,2. HS Grad
81.28325328,2005,58,4. Divorced,2. HS Grad
86.69515483,2007,52,2. Married,3. Some College
157.7005277,2006,45,2. Married,3. Some College
65.11462388,2008,33,2. Married,2. HS Grad
90.48191336,2004,51,2. Married,3. Some College
46.7632688,2008,50,2. Married,1. < HS Grad
85.38394038,2006,42,2. Married,2. HS Grad
139.7030715,2004,46,1. Never Married,3. Some College
148.4131591,2005,43,2. Married,5. Advanced Degree
81.28325328,2003,47,2. Married,3. Some College
118.8843593,2005,47,2. Married,5. Advanced Degree
71.15195654,2004,44,2. Married,4. College Grad
65.11085372,2008,36,2. Married,2. HS Grad
65.11085372,2008,39,2. Married,2. HS Grad
125.5254984,2003,29,2. Married,4. College Grad
123.0896998,2005,40,2. Married,3. Some College
70.81503862,2007,20,1. Never Married,3. Some College
112.6488963,2004,32,2. Married,5. Advanced Degree
86.69515483,2003,36,2. Married,3. Some College
82.6796373,2009,31,1. Never Married,3. Some College
130.9821774,2005,28,2. Married,4. College Grad
117.1468169,2005,41,4. Divorced,3. Some College
176.9896505,2004,54,2. Married,4. College Grad
118.8843593,2004,42,2. Married,2. HS Grad
68.74808773,2003,19,1. Never Married,2. HS Grad
267.9010869,2009,59,2. Married,3. Some College
99.6894637,2003,64,1. Never Married,3. Some College
92.65813017,2003,31,2. Married,3. Some College
109.8339856,2004,37,1. Never Married,3. Some College
87.98103279,2004,30,2. Married,2. HS Grad
118.8843593,2005,24,1. Never Married,4. College Grad
75.04315402,2006,26,2. Married,2. HS Grad
114.4757133,2004,44,2. Married,4. College Grad
276.7784133,2008,39,2. Married,5. Advanced Degree
277.6014175,2005,48,2. Married,5. Advanced Degree
80.57319971,2004,53,1. Never Married,2. HS Grad
114.4757133,2004,42,2. Married,5. Advanced Degree
166.3249412,2009,44,2. Married,5. Advanced Degree
85.38394038,2003,25,1. Never Married,4. College Grad
43.73511168,2004,46,2. Married,2. HS Grad
101.8243521,2003,52,2. Married,3. Some College
87.98103279,2008,33,2. Married,3. Some College
121.4303138,2007,30,2. Married,3. Some College
109.8339856,2007,38,1. Never Married,3. Some College
79.85490031,2005,29,1. Never Married,2. HS Grad
127.1157438,2008,57,2. Married,4. College Grad
115.285517,2003,50,2. Married,4. College Grad
98.60153978,2008,23,1. Never Married,3. Some College
144.4780877,2006,46,4. Divorced,3. Some College
136.1577108,2005,61,2. Married,4. College Grad
100.7642728,2007,70,2. Married,1. < HS Grad
76.89360252,2009,59,2. Married,2. HS Grad
90.48191336,2003,57,2. Married,2. HS Grad
86.69515483,2003,25,1. Never Married,2. HS Grad
123.9085676,2005,48,2. Married,3. Some College
65.11085372,2009,52,2. Married,5. Advanced Degree
131.7378012,2009,44,5. Separated,4. College Grad
66.96164432,2004,40,2. Married,2. HS Grad
196.1252726,2008,43,2. Married,4. College Grad
166.3249412,2005,51,2. Married,3. Some College
65.11085372,2003,43,2. Married,1. < HS Grad
120.5894365,2003,42,2. Married,2. HS Grad
101.8243521,2008,28,2. Married,2. HS Grad
148.4131591,2003,54,2. Married,5. Advanced Degree
159.0520271,2005,34,2. Married,5. Advanced Degree
109.8339856,2004,50,2. Married,4. College Grad
140.0511976,2005,36,2. Married,5. Advanced Degree
132.3524777,2005,36,2. Married,4. College Grad
118.8843593,2005,71,3. Widowed,3. Some College
97.49329405,2006,31,1. Never Married,5. Advanced Degree
134.7053751,2005,43,2. Married,5. Advanced Degree
72.15045568,2007,20,1. Never Married,3. Some College
87.98103279,2007,23,1. Never Married,1. < HS Grad
49.55533812,2007,42,4. Divorced,2. HS Grad
149.0558956,2005,41,2. Married,5. Advanced Degree
122.2636739,2009,27,2. Married,5. Advanced Degree
101.8243521,2008,29,2. Married,3. Some College
99.6894637,2008,41,4. Divorced,3. Some College
104.9215065,2003,41,2. Married,2. HS Grad
81.28325328,2003,22,1. Never Married,3. Some College
73.77574327,2003,39,2. Married,2. HS Grad
82.6796373,2008,50,2. Married,4. College Grad
148.4131591,2006,49,1. Never Married,4. College Grad
118.8843593,2003,42,2. Married,3. Some College
129.4536446,2008,38,2. Married,2. HS Grad
134.7053751,2004,55,2. Married,4. College Grad
79.85490031,2005,47,1. Never Married,2. HS Grad
68.11199407,2007,52,2. Married,1. < HS Grad
40.40566526,2009,56,4. Divorced,4. College Grad
131.7378012,2007,30,2. Married,3. Some College
134.7053751,2005,56,2. Married,2. HS Grad
114.4757133,2003,46,2. Married,2. HS Grad
126.3238807,2009,43,2. Married,1. < HS Grad
116.7071546,2003,35,2. Married,3. Some College
109.8339856,2009,58,2. Married,2. HS Grad
81.22674631,2009,69,2. Married,2. HS Grad
87.98103279,2006,68,4. Divorced,2. HS Grad
127.1157438,2004,52,2. Married,3. Some College
104.9215065,2005,46,1. Never Married,4. College Grad
107.9039239,2007,39,1. Never Married,4. College Grad
109.8339856,2009,66,2. Married,4. College Grad
117.1468169,2005,30,2. Married,5. Advanced Degree
107.9039239,2006,30,4. Divorced,3. Some College
72.15045568,2005,43,2. Married,2. HS Grad
160.6424754,2008,49,2. Married,5. Advanced Degree
148.4131591,2005,54,2. Married,5. Advanced Degree
143.1349408,2008,48,4. Divorced,5. Advanced Degree
97.49329405,2008,37,5. Separated,3. Some College
141.7751723,2007,46,2. Married,4. College Grad
148.4131591,2007,53,2. Married,2. HS Grad
109.8339856,2009,31,1. Never Married,4. College Grad
59.09706408,2006,18,1. Never Married,3. Some College
152.5282169,2003,49,2. Married,4. College Grad
81.28325328,2006,39,2. Married,2. HS Grad
43.73511168,2003,40,2. Married,2. HS Grad
96.37065283,2008,37,2. Married,2. HS Grad
101.8243521,2006,24,2. Married,2. HS Grad
130.9821774,2007,35,2. Married,4. College Grad
82.6796373,2007,27,1. Never Married,2. HS Grad
130.9821774,2003,44,1. Never Married,5. Advanced Degree
89.24288466,2008,46,2. Married,4. College Grad
85.11853342,2005,40,2. Married,3. Some College
166.3249412,2007,39,2. Married,5. Advanced Degree
100.7642728,2008,42,1. Never Married,1. < HS Grad
99.6894637,2003,37,2. Married,2. HS Grad
123.0896998,2008,58,2. Married,3. Some College
163.515864,2005,40,2. Married,5. Advanced Degree
85.38394038,2003,27,2. Married,2. HS Grad
75.35567932,2003,31,2. Married,3. Some College
65.11085372,2008,44,2. Married,2. HS Grad
92.65813017,2003,38,4. Divorced,2. HS Grad
137.5901428,2004,34,2. Married,4. College Grad
134.8515263,2005,41,2. Married,2. HS Grad
72.4793163,2007,20,1. Never Married,1. < HS Grad
178.5330504,2008,28,1. Never Married,4. College Grad
98.59934386,2009,55,2. Married,4. College Grad
115.3750386,2008,38,2. Married,4. College Grad
73.77574327,2005,33,1. Never Married,2. HS Grad
36.6737042,2009,43,1. Never Married,2. HS Grad
123.0896998,2006,50,2. Married,4. College Grad
87.98103279,2008,55,2. Married,4. College Grad
73.93571929,2005,24,1. Never Married,3. Some College
176.9896505,2008,41,2. Married,4. College Grad
118.8843593,2009,37,4. Divorced,4. College Grad
134.7053751,2005,42,2. Married,3. Some College
90.48191336,2004,25,1. Never Married,4. College Grad
148.4131591,2005,45,2. Married,5. Advanced Degree
81.28325328,2009,40,2. Married,1. < HS Grad
130.9821774,2004,43,2. Married,5. Advanced Degree
176.9896505,2006,50,2. Married,3. Some College
82.6796373,2003,42,1. Never Married,2. HS Grad
131.7378012,2003,38,2. Married,2. HS Grad
82.6796373,2006,44,4. Divorced,1. < HS Grad
41.44121303,2007,19,1. Never Married,3. Some College
117.1468169,2004,44,1. Never Married,3. Some College
73.77574327,2003,26,1. Never Married,1. < HS Grad
86.69515483,2005,54,2. Married,2. HS Grad
99.6894637,2006,32,2. Married,4. College Grad
141.7751723,2008,49,2. Married,4. College Grad
70.81503862,2005,35,2. Married,1. < HS Grad
72.15045568,2007,34,2. Married,1. < HS Grad
54.59815003,2003,23,1. Never Married,1. < HS Grad
127.1157438,2008,60,2. Married,3. Some College
73.77574327,2006,54,2. Married,5. Advanced Degree
139.7030715,2003,31,2. Married,3. Some College
160.6424754,2006,47,2. Married,4. College Grad
23.95294448,2003,48,4. Divorced,2. HS Grad
115.3750386,2005,48,2. Married,4. College Grad
114.4757133,2004,35,2. Married,2. HS Grad
127.1157438,2006,55,2. Married,5. Advanced Degree
137.5901428,2004,35,2. Married,5. Advanced Degree
176.9896505,2009,37,2. Married,4. College Grad
23.27470405,2003,27,1. Never Married,2. HS Grad
90.48191336,2007,64,2. Married,2. HS Grad
73.77574327,2003,52,4. Divorced,2. HS Grad
82.6796373,2007,47,5. Separated,1. < HS Grad
56.90553914,2003,26,1. Never Married,2. HS Grad
128.6804882,2005,41,2. Married,1. < HS Grad
75.04315402,2009,22,1. Never Married,2. HS Grad
73.77574327,2004,76,2. Married,3. Some College
108.0658303,2006,46,2. Married,2. HS Grad
123.0896998,2006,39,2. Married,3. Some College
277.7994802,2006,39,2. Married,5. Advanced Degree
73.77574327,2004,23,1. Never Married,3. Some College
123.9085676,2006,49,2. Married,3. Some College
87.98103279,2009,44,2. Married,1. < HS Grad
70.47601965,2006,20,1. Never Married,2. HS Grad
277.6014175,2005,43,2. Married,5. Advanced Degree
148.4131591,2006,42,2. Married,4. College Grad
114.4757133,2009,46,2. Married,4. College Grad
99.6894637,2009,33,1. Never Married,4. College Grad
268.266292,2003,62,2. Married,5. Advanced Degree
130.9821774,2006,38,2. Married,3. Some College
109.8339856,2005,43,2. Married,4. College Grad
277.6014175,2005,46,4. Divorced,4. College Grad
73.77574327,2006,18,1. Never Married,2. HS Grad
267.9010869,2009,63,2. Married,5. Advanced Degree
119.7408513,2006,43,1. Never Married,5. Advanced Degree
141.7751723,2009,44,2. Married,4. College Grad
128.2526611,2008,53,1. Never Married,3. Some College
90.48191336,2008,58,1. Never Married,1. < HS Grad
76.89360252,2003,23,1. Never Married,4. College Grad
127.1157438,2004,50,2. Married,4. College Grad
118.8843593,2004,35,1. Never Married,5. Advanced Degree
200.5432623,2006,38,2. Married,5. Advanced Degree
87.98103279,2004,36,2. Married,2. HS Grad
148.4131591,2005,32,2. Married,5. Advanced Degree
268.266292,2003,56,2. Married,5. Advanced Degree
87.98103279,2005,41,2. Married,3. Some College
99.6894637,2004,40,1. Never Married,2. HS Grad
82.6796373,2004,26,1. Never Married,4. College Grad
130.9821774,2006,26,2. Married,2. HS Grad
108.8745258,2008,47,4. Divorced,4. College Grad
54.59815003,2007,25,1. Never Married,4. College Grad
309.5717713,2006,58,2. Married,3. Some College
82.68239934,2008,57,2. Married,2. HS Grad
59.62864555,2003,30,1. Never Married,1. < HS Grad
166.3249412,2007,44,2. Married,4. College Grad
79.85490031,2009,29,2. Married,2. HS Grad
118.8843593,2007,51,2. Married,4. College Grad
92.89584479,2006,37,2. Married,1. < HS Grad
160.6424754,2004,67,2. Married,5. Advanced Degree
70.47601965,2009,34,2. Married,1. < HS Grad
120.5894365,2003,50,2. Married,5. Advanced Degree
160.6424754,2005,38,2. Married,2. HS Grad
171.7651326,2008,55,2. Married,4. College Grad
120.5894365,2003,27,1. Never Married,3. Some College
134.7053751,2007,39,2. Married,3. Some College
148.4131591,2007,54,2. Married,3. Some College
129.4536446,2008,55,4. Divorced,5. Advanced Degree
134.7053751,2003,49,2. Married,3. Some College
56.90553914,2003,42,2. Married,1. < HS Grad
87.98103279,2005,39,2. Married,4. College Grad
68.11199407,2003,32,1. Never Married,2. HS Grad
128.6804882,2005,39,2. Married,3. Some College
134.7053751,2003,50,2. Married,5. Advanced Degree
94.07271475,2004,47,2. Married,2. HS Grad
87.98103279,2003,40,1. Never Married,3. Some College
118.8843593,2006,51,1. Never Married,3. Some College
68.74808773,2009,28,2. Married,3. Some College
94.07271475,2007,53,4. Divorced,3. Some College
118.8843593,2005,54,2. Married,3. Some College
91.69922611,2009,51,2. Married,4. College Grad
134.7053751,2008,33,2. Married,5. Advanced Degree
127.1157438,2008,55,2. Married,4. College Grad
100.7642728,2003,44,2. Married,5. Advanced Degree
105.9278108,2009,30,2. Married,3. Some College
87.98103279,2005,40,2. Married,5. Advanced Degree
99.6894637,2007,26,2. Married,2. HS Grad
112.6488963,2006,49,2. Married,4. College Grad
163.515864,2004,43,2. Married,5. Advanced Degree
82.6796373,2004,43,1. Never Married,3. Some College
79.85490031,2008,44,2. Married,2. HS Grad
49.55533812,2006,32,1. Never Married,4. College Grad
152.838801,2009,34,2. Married,5. Advanced Degree
148.4131591,2009,36,2. Married,4. College Grad
101.4020523,2006,51,2. Married,1. < HS Grad
95.68881191,2007,42,2. Married,3. Some College
118.8843593,2003,60,2. Married,5. Advanced Degree
76.89360252,2004,36,2. Married,2. HS Grad
118.8843593,2006,47,2. Married,3. Some College
138.2991269,2004,60,2. Married,3. Some College
54.59815003,2003,22,1. Never Married,2. HS Grad
65.11085372,2005,41,1. Never Married,2. HS Grad
109.8339856,2003,56,4. Divorced,4. College Grad
73.77574327,2003,44,2. Married,2. HS Grad
105.9278108,2005,49,2. Married,4. College Grad
116.2653241,2006,45,2. Married,4. College Grad
94.07271475,2003,25,1. Never Married,3. Some College
118.8843593,2007,52,2. Married,3. Some College
148.4131591,2003,30,2. Married,5. Advanced Degree
104.9215065,2009,29,2. Married,2. HS Grad
79.85490031,2007,23,2. Married,4. College Grad
108.8745258,2007,48,4. Divorced,2. HS Grad
109.8339856,2009,44,2. Married,2. HS Grad
127.1157438,2003,62,2. Married,4. College Grad
151.5914842,2006,33,2. Married,5. Advanced Degree
105.9278108,2008,51,2. Married,2. HS Grad
200.5432623,2006,36,2. Married,5. Advanced Degree
59.09706408,2005,23,2. Married,2. HS Grad
68.74808773,2003,51,4. Divorced,2. HS Grad
176.9896505,2008,47,2. Married,4. College Grad
103.9024706,2003,34,1. Never Married,2. HS Grad
82.6796373,2004,34,2. Married,2. HS Grad
200.5432623,2009,43,2. Married,5. Advanced Degree
101.8243521,2006,43,5. Separated,3. Some College
163.515864,2009,40,1. Never Married,4. College Grad
104.9215065,2005,59,2. Married,2. HS Grad
109.8339856,2008,53,2. Married,2. HS Grad
104.9215065,2004,32,2. Married,2. HS Grad
107.9039239,2008,48,2. Married,2. HS Grad
182.020621,2008,37,1. Never Married,5. Advanced Degree
75.04315402,2006,20,1. Never Married,3. Some College
61.18752643,2004,32,2. Married,2. HS Grad
85.38394038,2004,40,1. Never Married,2. HS Grad
123.8237338,2004,48,2. Married,3. Some College
176.9896505,2005,43,2. Married,4. College Grad
118.8843593,2009,56,2. Married,5. Advanced Degree
268.266292,2003,55,2. Married,5. Advanced Degree
89.49247952,2008,38,1. Never Married,2. HS Grad
92.89584479,2006,52,2. Married,2. HS Grad
127.1157438,2003,40,2. Married,5. Advanced Degree
115.3750386,2005,29,2. Married,5. Advanced Degree
130.9836943,2007,45,2. Married,4. College Grad
68.74808773,2003,39,2. Married,1. < HS Grad
182.020621,2005,50,2. Married,4. College Grad
143.8085568,2003,50,2. Married,5. Advanced Degree
134.7053751,2004,57,2. Married,5. Advanced Degree
63.188861,2003,30,2. Married,2. HS Grad
75.35567932,2005,56,4. Divorced,3. Some College
176.9906754,2008,43,2. Married,5. Advanced Degree
104.9215065,2004,43,2. Married,4. College Grad
123.0896998,2005,67,2. Married,3. Some College
111.7208494,2005,50,2. Married,2. HS Grad
111.7208494,2005,49,2. Married,3. Some College
87.98103279,2004,50,2. Married,2. HS Grad
144.2107612,2004,59,2. Married,4. College Grad
117.1468169,2007,51,2. Married,3. Some College
78.3924668,2005,39,2. Married,2. HS Grad
99.6894637,2009,54,2. Married,3. Some College
123.0896998,2004,55,2. Married,3. Some College
127.1157438,2005,45,2. Married,3. Some College
139.0034081,2003,54,2. Married,3. Some College
127.1157438,2008,23,1. Never Married,2. HS Grad
70.47601965,2003,74,3. Widowed,4. College Grad
109.8339856,2005,52,2. Married,2. HS Grad
70.81503862,2005,25,1. Never Married,2. HS Grad
70.47601965,2008,45,1. Never Married,1. < HS Grad
176.9896505,2004,37,2. Married,3. Some College
113.5670896,2005,55,2. Married,3. Some College
82.6796373,2004,25,1. Never Married,1. < HS Grad
148.4131591,2008,66,2. Married,4. College Grad
161.2224955,2007,47,1. Never Married,4. College Grad
127.1157438,2005,36,2. Married,4. College Grad
134.7053751,2004,63,2. Married,2. HS Grad
160.6424754,2003,44,2. Married,4. College Grad
267.9010869,2009,37,2. Married,5. Advanced Degree
104.9215065,2006,32,1. Never Married,4. College Grad
134.7053751,2004,43,2. Married,3. Some College
123.0896998,2009,37,2. Married,4. College Grad
66.96164432,2009,26,1. Never Married,2. HS Grad
91.69922611,2004,39,2. Married,3. Some College
160.6424754,2008,45,2. Married,5. Advanced Degree
136.8763676,2009,40,1. Never Married,4. College Grad
153.4575153,2006,51,2. Married,5. Advanced Degree
61.18752643,2009,52,2. Married,2. HS Grad
65.11085372,2007,43,2. Married,2. HS Grad
114.4757133,2005,52,2. Married,4. College Grad
182.020621,2005,50,1. Never Married,5. Advanced Degree
114.4757133,2005,54,2. Married,4. College Grad
97.49329405,2004,28,2. Married,2. HS Grad
136.8763676,2003,28,2. Married,2. HS Grad
97.49329405,2005,26,1. Never Married,4. College Grad
81.28325328,2009,45,4. Divorced,2. HS Grad
73.77574327,2003,34,4. Divorced,2. HS Grad
118.8843593,2006,73,2. Married,2. HS Grad
113.5670896,2009,31,1. Never Married,2. HS Grad
90.48191336,2005,29,1. Never Married,3. Some College
160.6424754,2008,40,2. Married,5. Advanced Degree
179.5280922,2003,38,2. Married,5. Advanced Degree
147.7667762,2004,42,2. Married,3. Some College
87.98103279,2007,50,2. Married,2. HS Grad
59.03285483,2008,51,2. Married,2. HS Grad
107.3160632,2009,40,5. Separated,2. HS Grad
49.55533812,2008,25,1. Never Married,4. College Grad
144.4780877,2009,47,4. Divorced,4. College Grad
81.28325328,2009,27,2. Married,3. Some College
81.63526865,2003,53,4. Divorced,4. College Grad
87.98103279,2004,67,2. Married,1. < HS Grad
130.9821774,2008,40,2. Married,4. College Grad
87.98103279,2003,44,2. Married,4. College Grad
81.28325328,2004,33,1. Never Married,1. < HS Grad
89.24288466,2004,29,1. Never Married,3. Some College
114.1133945,2003,32,1. Never Married,5. Advanced Degree
104.9215065,2009,27,1. Never Married,2. HS Grad
112.6488963,2003,40,2. Married,2. HS Grad
56.90553914,2008,36,4. Divorced,2. HS Grad
87.98103279,2003,48,1. Never Married,2. HS Grad
118.8843593,2004,56,2. Married,3. Some College
127.1157438,2004,24,2. Married,1. < HS Grad
